,comuna_id,circle_id,x_coord,y_coord,overlap_wrt_circle,overlap_wrt_comuna,median_income_comuna,median_income_circle
229,13115,287,-70.48,-33.355294117647055,1.0,0.0030942036560121923,1013430.0,3306378.0
230,13115,286,-70.49882352941177,-33.355294117647055,1.0,0.0030942036560121923,1013430.0,610160.5
231,13115,285,-70.51764705882353,-33.355294117647055,1.0,0.0030942036560121923,1013430.0,1117641.0
232,13115,282,-70.57411764705883,-33.355294117647055,0.41876556054372893,0.001295745928446401,1013430.0,
233,13115,251,-70.48,-33.39058823529412,0.3470250054673466,0.001073766040644715,1013430.0,
234,13115,269,-70.47101696894566,-33.37294117647059,0.9598916898636466,0.0029701003761518165,1013430.0,
235,13115,283,-70.55529411764707,-33.355294117647055,0.7390921564814587,0.0022869016527148644,1013430.0,
236,13116,114,-70.67807579247507,-33.514117647058825,0.6529586352611021,0.2524702438130888,417583.0,519561.5
237,13116,96,-70.68705882352941,-33.53176470588235,0.686792606158859,0.2655523449148008,417583.0,415235.5
238,13116,113,-70.69689932188683,-33.514117647058825,0.7351578644093004,0.2842530525602233,417583.0,417583.0
239,13116,132,-70.68705882352941,-33.49647058823529,0.05063472910705126,0.019578211716206224,417583.0,486399.0
240,13116,95,-70.70588235294117,-33.53176470588235,0.30980945777639235,0.11978962390033987,417583.0,358386.5
241,13117,166,-70.72470588235294,-33.461176470588235,0.19776995755223914,0.09581811593122914,349000.0,431722.0
242,13117,183,-70.73454638071036,-33.44352941176471,0.7552291381767485,0.3659030623867506,349000.0,359036.5
243,13117,167,-70.70588235294117,-33.461176470588235,0.1491918771892823,0.07228238687741229,349000.0,425547.0
244,13117,165,-70.7435294117647,-33.461176470588235,0.004147065953891055,0.0020092235001841793,349000.0,490067.0
245,13117,184,-70.7157228512986,-33.44352941176471,0.8215785395449267,0.39804886810440854,349000.0,342698.5
246,13118,119,-70.58395814541625,-33.514117647058825,0.022810988903309702,0.005641894416730811,615673.5,404844.0
247,13118,138,-70.57411764705883,-33.49647058823529,0.013230200948361949,0.0032722560683004745,615673.5,564516.0
248,13118,153,-70.62160520423977,-33.47882352941176,0.35574080781701817,0.08798619323053264,615673.5,505578.0
249,13118,137,-70.59294117647059,-33.49647058823529,0.915541656224942,0.22644302622892953,615673.5,677062.0
250,13118,174,-70.57411764705883,-33.461176470588235,0.0011438300777301348,0.00028290612724370237,615673.5,794414.0
251,13118,155,-70.58395814541625,-33.47882352941176,0.6777143681001017,0.16762065536612658,615673.5,550000.0
252,13118,117,-70.62160520423977,-33.514117647058825,0.0001668333566009808,4.1263278287552224e-05,615673.5,410885.0
253,13118,136,-70.61176470588235,-33.49647058823529,0.7848908614643199,0.19412886428593518,615673.5,668839.0
254,13118,154,-70.60278167482801,-33.47882352941176,0.8014537410127991,0.19822539942720613,615673.5,792477.0
255,13118,118,-70.60278167482801,-33.514117647058825,0.1871781690965366,0.04629520761401195,615673.5,602146.5
256,13119,112,-70.7157228512986,-33.514117647058825,0.1401584617817395,0.003212852577391525,550000.0,650000.0
257,13119,73,-70.7721934395339,-33.54941176470588,1.0,0.022923001127072233,550000.0,598241.0
258,13119,56,-70.76235294117647,-33.56705882352941,0.4206312347643072,0.009642130268584,550000.0,1071635.0
259,13119,111,-70.73454638071036,-33.514117647058825,0.8088384807693281,0.0185410054062947,550000.0,375000.0
260,13119,91,-70.78117647058824,-33.53176470588235,1.0,0.022923001127072233,550000.0,645137.5
261,13119,72,-70.79101696894566,-33.54941176470588,1.0,0.022923001127072233,550000.0,450341.0
262,13119,54,-70.8,-33.56705882352941,0.01537432015180244,0.0003524255581677367,550000.0,498195.0
263,13119,92,-70.76235294117647,-33.53176470588235,1.0,0.022923001127072233,550000.0,592213.5
264,13119,93,-70.7435294117647,-33.53176470588235,0.9580830253468372,0.021962138269854325,550000.0,
265,13119,94,-70.72470588235294,-33.53176470588235,0.1267106020794417,0.0029045872742790436,550000.0,
266,13119,74,-70.75336991012213,-33.54941176470588,0.7414598814785347,0.016996485698811296,550000.0,381504.5
267,13119,146,-70.75336991012213,-33.47882352941176,1.0,0.022923001127072233,550000.0,461118.0
268,13119,55,-70.78117647058824,-33.56705882352941,0.5723762778260999,0.013120582061717097,550000.0,523159.0
269,13119,164,-70.76235294117647,-33.461176470588235,0.42581698327477574,0.009761003187534183,550000.0,415825.5
270,13119,144,-70.79101696894566,-33.47882352941176,1.0,0.022923001127072233,550000.0,
271,13119,163,-70.78117647058824,-33.461176470588235,0.49053021069411146,0.011244424572604097,550000.0,
272,13119,147,-70.73454638071036,-33.47882352941176,0.9029586553647615,0.02069852227462606,550000.0,572077.5
273,13119,90,-70.8,-33.53176470588235,0.8860018459746227,0.020309821313864357,550000.0,610000.0
274,13119,129,-70.7435294117647,-33.49647058823529,0.9850666512553373,0.02258068395696737,550000.0,500000.0
275,13119,162,-70.8,-33.461176470588235,0.44221865036573443,0.010136978620746093,550000.0,
276,13119,110,-70.75336991012213,-33.514117647058825,1.0,0.022923001127072233,550000.0,441260.5
