,code,zips,fb_keys,Users,Males,Females,High school grad,College grad,Away from hometown,Away from family,Recently moved,Single,Married,Civil union,Engaged,iOS,Android,Frequent international travelers,Frequent Travelers,Returned from travels 1 week ago,Technology early adopters,2G,3G,4G,WiFi,Expats,Gambling,Casino,Catholic Church,Buddhism,Atheism,Cooking,Restaurants,Fast food,LGBT community,Homosexuality,Same-sex marriage,Fitness and wellness,Older devices,Mac,iPhone X,Huawei,VIVO,Oppo,iPhone 8,iPhone 8 Plus,Galaxy S8,Galaxy S8+,Galaxy S9,Galaxy S9+,smartphone e tablet,tablet,Cherry Mobile,Samsung Android,Windows,income
25,1040,30041,US:30041,19666.666666666668,0.41694915254237286,0.576271186440678,0.1559322033898305,0.39830508474576265,0.16101694915254236,0.15762711864406778,,0.09152542372881356,0.4813559322033898,,,0.34576271186440677,0.17627118644067793,0.12372881355932204,0.4983050847457627,,0.08644067796610169,,,0.22033898305084743,0.44576271186440675,0.11694915254237287,0.0983050847457627,,0.10847457627118644,,,0.559322033898305,0.4745762711864407,0.25593220338983047,0.06949152542372881,,,0.7457627118644067,0.15084745762711863,,,,,,,,,,,,0.5169491525423728,0.2915254237288135,,0.11525423728813558,0.08135593220338982,104202.0
26,1041,30043,US:30043,16000.0,0.4375,0.55,0.14583333333333334,0.3395833333333333,0.17708333333333334,0.17291666666666666,,0.13125,0.3541666666666667,,,0.3229166666666667,0.25,0.1375,0.5291666666666667,,0.08125,,,0.22916666666666666,0.45,0.22083333333333335,0.11458333333333333,,0.10625,,,0.4916666666666667,0.425,0.24166666666666667,0.08958333333333333,,,0.6604166666666667,0.15416666666666665,,,,,,,,,,,,0.5125,0.2916666666666667,,0.15208333333333335,,72728.0
27,1042,30044,US:30044,11566.666666666666,0.4783861671469741,0.5302593659942363,0.13256484149855907,0.30259365994236315,0.1585014409221902,0.1527377521613833,,0.12968299711815562,0.28530259365994237,,,0.31988472622478387,0.29682997118155624,0.1440922190201729,0.5273775216138329,,,,,0.28530259365994237,0.42074927953890495,0.34293948126801155,0.14697406340057637,,0.138328530259366,,,0.4495677233429395,0.3948126801152738,0.23919308357348704,0.1037463976945245,,,0.6282420749279539,0.1585014409221902,,,,,,,,,,,,0.5446685878962536,0.28530259365994237,,0.17579250720461095,,57334.0
28,1043,30045,US:30045,8666.666666666666,0.4192307692307693,0.5576923076923077,0.16730769230769232,0.33461538461538465,0.16538461538461538,0.16153846153846155,,0.1730769230769231,0.3615384615384616,,,0.31153846153846154,0.24230769230769234,0.12692307692307694,0.5115384615384615,,,,,0.6807692307692308,0.4384615384615385,0.2230769230769231,0.23076923076923078,,0.1730769230769231,,,0.5038461538461539,0.4192307692307693,0.2538461538461539,,,,0.6923076923076924,0.2653846153846154,,,,,,,,,,,,0.5461538461538462,0.29615384615384616,,0.16153846153846155,,73475.0
29,1044,30046,US:30046,19000.0,0.44035087719298244,0.5684210526315789,0.18421052631578946,0.3543859649122807,0.16842105263157894,0.16140350877192983,,0.16140350877192983,0.36491228070175435,,,0.2929824561403509,0.26842105263157895,0.1087719298245614,0.5368421052631579,,0.1631578947368421,,,0.3807017543859649,0.4508771929824561,0.20526315789473684,0.16842105263157894,0.08947368421052632,0.14035087719298245,0.08947368421052632,,0.5578947368421052,0.519298245614035,0.3333333333333333,0.10526315789473684,,0.1,0.7315789473684211,0.19473684210526315,,,,,,,0.05789473684210526,,,,,0.6543859649122807,0.35964912280701755,,0.2017543859649123,0.1368421052631579,45874.0
30,1045,30047,US:30047,11233.333333333334,0.4599406528189911,0.5519287833827893,0.14836795252225518,0.34124629080118696,0.13946587537091987,0.13353115727002968,,0.19584569732937684,0.35608308605341243,,,0.30267062314540055,0.2492581602373887,0.11275964391691395,0.48367952522255186,,0.10682492581602374,,,0.7121661721068249,0.3946587537091988,0.19584569732937684,0.20474777448071216,,0.13353115727002968,0.09792284866468842,,0.4183976261127596,0.37685459940652816,0.2166172106824926,0.11572700296735905,,,0.5548961424332344,0.1602373887240356,,,,,,,,,,,,0.5608308605341246,0.3086053412462908,,0.1691394658753709,0.12462908011869435,67897.0
31,1046,30052,US:30052,21000.0,0.4095238095238095,0.5873015873015873,0.23015873015873015,0.33174603174603173,0.1603174603174603,0.15555555555555556,,0.11746031746031746,0.44285714285714284,,,0.3174603174603175,0.24761904761904763,0.1,0.5079365079365079,,0.08095238095238096,,,0.25396825396825395,0.4523809523809524,0.08095238095238096,0.13333333333333333,0.05476190476190476,0.1,,,0.5555555555555556,0.4920634920634921,0.32222222222222224,0.08888888888888889,,0.06666666666666667,0.6984126984126984,0.15396825396825398,,,,,,,,,,,,0.5555555555555556,0.3333333333333333,,0.1523809523809524,0.0761904761904762,65993.0
32,1047,30054,US:30054,5500.0,0.43636363636363634,0.5575757575757575,0.2424242424242424,0.28484848484848485,,,,,0.3696969696969697,,,0.27878787878787875,0.3090909090909091,,0.5333333333333333,,,,,0.5454545454545454,0.44848484848484843,,0.2,,,,,0.5454545454545454,0.4727272727272727,0.3151515151515151,,,,0.6727272727272727,0.21818181818181817,,,,,,,,,,,,0.8,0.44848484848484843,,0.32727272727272727,,59929.0
33,1048,30055,US:30055,1300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66848.0
34,1049,30056,US:30056,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49844.0
35,1050,30058,US:30058,13033.333333333334,0.41432225063938616,0.5601023017902813,0.16879795396419436,0.32225063938618925,0.15601023017902813,0.1483375959079284,,0.21483375959079282,0.18414322250639387,,,0.2455242966751918,0.3324808184143222,0.10485933503836317,0.5294117647058824,,0.1534526854219949,,,0.4040920716112532,0.35805626598465473,0.13043478260869565,0.3836317135549872,0.13810741687979539,0.1227621483375959,,,0.4578005115089514,0.4040920716112532,0.27621483375959077,0.2455242966751918,,0.08439897698209718,0.618925831202046,0.3375959079283887,,,,,,,0.08439897698209718,,,,,0.8056265984654731,0.38107416879795397,,0.2710997442455243,0.09207161125319693,48811.0
36,1051,30060,US:30060,34666.666666666664,0.4105769230769231,0.5865384615384616,0.13942307692307693,0.39230769230769236,0.1528846153846154,0.14807692307692308,,0.12692307692307694,0.40384615384615385,,,0.29807692307692313,0.2057692307692308,0.10673076923076924,0.4903846153846154,,0.11826923076923078,,,0.29903846153846153,0.3942307692307692,0.11634615384615386,0.11442307692307693,0.0451923076923077,0.1423076923076923,0.041346153846153845,0.043269230769230775,0.5480769230769231,0.5096153846153847,0.2875,0.10576923076923077,0.031730769230769236,0.08076923076923077,0.7403846153846154,0.14134615384615384,0.04038461538461539,0.031730769230769236,,,,0.043269230769230775,0.049038461538461545,,,,,0.5961538461538463,0.326923076923077,,0.14615384615384616,0.07500000000000001,41130.0
37,1052,30062,US:30062,15666.666666666666,0.4021276595744681,0.5468085106382978,0.11063829787234042,0.4021276595744681,0.16595744680851066,0.16382978723404254,,0.09787234042553192,0.4191489361702128,,,0.32127659574468087,0.1829787234042553,0.1595744680851064,0.48297872340425535,,,,,0.1702127659574468,0.4319148936170213,0.11276595744680852,0.11170212765957448,,0.10425531914893617,,,0.4446808510638298,0.39361702127659576,0.2042553191489362,0.0872340425531915,,,0.5893617021276596,0.11914893617021277,,,,,,,,,,,,0.4340425531914894,0.25106382978723407,,0.1021276595744681,,94437.0
38,1053,30064,US:30064,11000.0,0.38787878787878793,0.6,0.1212121212121212,0.41818181818181815,0.14848484848484847,0.14848484848484847,,0.11818181818181818,0.43636363636363634,,,0.3333333333333333,0.16666666666666666,0.12727272727272726,0.4878787878787879,,,,,0.5,0.4303030303030303,,0.15454545454545454,,0.1212121212121212,,,0.5303030303030303,0.4787878787878788,0.26666666666666666,0.10909090909090909,,,0.7212121212121212,0.13636363636363635,,,,,,,,,,,,0.4787878787878788,0.27575757575757576,,0.10606060606060606,,83375.0
39,1054,30066,US:30066,9700.0,0.429553264604811,0.5567010309278351,0.140893470790378,0.36426116838487976,0.16494845360824742,0.16151202749140894,,0.1374570446735395,0.36082474226804123,,,0.3161512027491409,0.20962199312714777,0.13402061855670103,0.5051546391752577,,,,,0.5051546391752577,0.4329896907216495,0.13402061855670103,0.20618556701030927,,0.12371134020618557,,,0.4776632302405498,0.44329896907216493,0.24398625429553264,0.12371134020618557,,,0.6735395189003436,0.14776632302405499,,,,,,,,,,,,0.4982817869415807,0.281786941580756,,0.12371134020618557,,91364.0
40,1055,30067,US:30067,8300.0,0.4538152610441767,0.5301204819277109,0.14457831325301204,0.37349397590361444,0.17670682730923695,0.17269076305220882,,0.16465863453815263,0.30522088353413657,,,0.3132530120481928,0.2329317269076305,0.16265060240963855,0.5301204819277109,,,,,0.6024096385542169,0.429718875502008,0.21285140562248997,0.2289156626506024,,0.1686746987951807,,,0.4457831325301205,0.43775100401606426,0.23694779116465864,0.1686746987951807,,,0.6546184738955823,0.4939759036144578,,,,,,,,,,,,0.5742971887550201,0.3092369477911646,,0.1927710843373494,0.27710843373493976,55681.0
41,1056,30068,US:30068,6100.0,0.4098360655737705,0.5737704918032787,,0.42076502732240434,0.1885245901639344,0.1885245901639344,,,0.4371584699453552,,,0.3442622950819672,0.18032786885245902,0.18032786885245902,0.5027322404371585,,,,,0.4098360655737705,0.4426229508196721,,,,,,,0.4972677595628416,0.4371584699453552,0.21311475409836064,,,,0.6939890710382514,,,,,,,,,,,,,0.5027322404371585,0.29508196721311475,,,,108105.0
42,1057,30070,US:30070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000.0
43,1058,30071,US:30071,19333.333333333332,0.5379310344827587,0.46034482758620693,0.14482758620689656,0.2793103448275862,0.13620689655172416,0.13275862068965516,,0.17413793103448277,0.19827586206896552,,,0.2793103448275862,0.34827586206896555,0.13275862068965516,0.5637931034482759,,0.08793103448275863,,,0.4,0.3724137931034483,0.36724137931034484,0.12068965517241381,0.06724137931034484,0.14482758620689656,0.08275862068965517,,0.4172413793103449,0.39655172413793105,0.23793103448275862,0.0956896551724138,,0.062068965517241385,0.6155172413793104,0.1810344827586207,,,,,,,,,,,,0.6206896551724138,0.3396551724137931,,0.19827586206896552,0.07241379310344828,43951.0
44,1059,30072,US:30072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48571.0
45,1060,30075,US:30075,23333.333333333332,0.4014285714285714,0.5714285714285715,0.08857142857142856,0.4542857142857143,0.15714285714285714,0.1542857142857143,,0.09857142857142857,0.45142857142857146,,,0.3514285714285714,0.14,0.13142857142857142,0.48571428571428577,,0.08142857142857143,,,0.20571428571428574,0.43428571428571433,0.09142857142857144,0.07857142857142857,,0.11857142857142858,,,0.48571428571428577,0.45714285714285713,0.22142857142857145,0.07428571428571429,,0.047142857142857146,0.7000000000000001,0.13142857142857142,0.055714285714285716,,,,,,,,,,,0.5285714285714286,0.2771428571428572,,0.09571428571428572,0.07714285714285715,109786.0
46,1061,30076,US:30076,33333.333333333336,0.45999999999999996,0.5199999999999999,0.106,0.39999999999999997,0.155,0.15099999999999997,,0.129,0.33999999999999997,,,0.32999999999999996,0.21099999999999997,0.128,0.51,,0.06,,,0.26399999999999996,0.42,0.177,0.091,,0.12,,0.032999999999999995,0.44999999999999996,0.41,0.22499999999999998,0.08399999999999999,,0.045,0.6399999999999999,0.147,0.045,,,,,0.039,0.041999999999999996,,,,,0.6,0.322,,0.141,0.08099999999999999,72719.0
47,1062,30078,US:30078,26666.666666666668,0.4175,0.5625,0.17625,0.34374999999999994,0.15874999999999997,0.15375,,0.14125,0.33875,,,0.3025,0.255,0.10749999999999998,0.5499999999999999,,0.1275,,,0.335,0.435,0.16,0.13749999999999998,0.06,0.11124999999999999,0.06375,0.045,0.5375,0.47624999999999995,0.3,0.09875,,0.09,0.7249999999999999,0.18499999999999997,,,,,,0.041249999999999995,0.06,,,,,0.6749999999999999,0.36,,0.18625,0.11624999999999999,72207.0
48,1063,30079,US:30079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44706.0
49,1064,30080,US:30080,20333.333333333332,0.4819672131147541,0.5114754098360657,0.14426229508196722,0.3442622950819672,0.15409836065573773,0.15081967213114755,,0.17049180327868851,0.2688524590163935,,,0.3016393442622951,0.2688524590163935,0.12622950819672132,0.5459016393442623,,0.1180327868852459,,,0.34262295081967215,0.4049180327868853,0.18852459016393444,0.12131147540983607,0.06885245901639345,0.119672131147541,,,0.49344262295081975,0.44098360655737706,0.2655737704918033,0.10655737704918032,,0.0639344262295082,0.6557377049180328,0.15901639344262297,,,,,,,,,,,,0.6065573770491804,0.32131147540983607,,0.16229508196721312,0.08360655737704918,65159.0
50,1065,30082,US:30082,8400.0,0.4484126984126984,0.5396825396825397,0.13690476190476192,0.38095238095238093,0.1626984126984127,0.17857142857142858,,0.16071428571428573,0.3373015873015873,,,0.31746031746031744,0.23809523809523808,0.1488095238095238,0.5238095238095238,,,,,0.5714285714285714,0.4484126984126984,0.1507936507936508,0.16666666666666666,,0.1468253968253968,,,0.5198412698412699,0.47619047619047616,0.2777777777777778,0.14285714285714285,,,0.6904761904761905,0.2261904761904762,,,,,,,,,,,,0.5714285714285714,0.30952380952380953,,0.14285714285714285,,74180.0
51,1066,30083,US:30083,15066.666666666666,0.4756637168141593,0.5199115044247787,0.19911504424778761,0.3230088495575222,0.14159292035398233,0.13495575221238937,,0.19911504424778761,0.1946902654867257,,,0.252212389380531,0.3230088495575222,0.09734513274336284,0.5287610619469026,,0.13938053097345132,,,0.41592920353982304,0.36283185840707965,0.20796460176991152,0.36504424778761063,0.11946902654867257,0.13938053097345132,0.07964601769911504,,0.4269911504424779,0.3893805309734514,0.25,0.2323008849557522,,0.09292035398230089,0.6061946902654868,0.17699115044247787,,,,,,,,,,,,0.6637168141592921,0.33185840707964603,,0.22123893805309736,0.11946902654867257,37871.0
52,1067,30084,US:30084,10633.333333333334,0.5141065830721003,0.4921630094043887,0.12539184952978055,0.3072100313479624,0.12852664576802508,0.12539184952978055,,0.13793103448275862,0.231974921630094,,,0.28840125391849525,0.31974921630094044,0.1457680250783699,0.5235109717868338,,,,,0.2946708463949843,0.4200626959247649,0.2915360501567398,0.1786833855799373,,0.11912225705329153,,,0.4200626959247649,0.3887147335423197,0.21630094043887146,0.1128526645768025,,,0.6144200626959248,0.15987460815047022,,,,,,,,,,,,0.6175548589341693,0.3510971786833856,,0.19435736677115986,,61938.0
53,1068,30087,US:30087,9100.0,0.44688644688644685,0.5384615384615384,0.1813186813186813,0.33699633699633696,0.22527472527472528,0.22527472527472528,,0.18681318681318682,0.35714285714285715,,,0.2893772893772894,0.3443223443223443,0.1813186813186813,0.5347985347985348,,,,,0.21978021978021978,0.44688644688644685,0.2087912087912088,0.14285714285714285,,0.12087912087912088,,,0.48717948717948717,0.3992673992673993,0.21245421245421245,0.13186813186813187,,,0.684981684981685,0.19230769230769232,,,,,,,,,,,,0.6776556776556777,0.45054945054945056,,0.2692307692307692,,71833.0
54,1069,30088,US:30088,2566.6666666666665,0.4545454545454546,0.5194805194805194,,,,,,,,,,,0.4285714285714286,,0.5194805194805194,,,,,0.5454545454545455,0.48701298701298706,,,,,,,,,,,,,0.49350649350649356,,,,,,,,,,,,,0.5844155844155845,,,,,48283.0
55,1070,30092,US:30092,8633.333333333334,0.4478764478764478,0.5405405405405406,,0.3938223938223938,0.1795366795366795,0.1795366795366795,,0.138996138996139,0.3359073359073359,,,0.3088803088803088,0.2277992277992278,0.16795366795366795,0.5173745173745173,,,,,0.498069498069498,0.42084942084942084,0.17760617760617758,0.15057915057915056,,0.1274131274131274,,,0.4401544401544401,0.42857142857142855,0.23938223938223935,,,,0.6525096525096524,0.17374517374517373,,,,,,,,,,,,0.555984555984556,0.3127413127413127,,0.14671814671814673,,63446.0
56,1071,30093,US:30093,8700.0,0.5747126436781609,0.421455938697318,0.12643678160919541,0.21455938697318008,0.12643678160919541,0.12643678160919541,,0.14367816091954022,0.15517241379310345,,,0.27586206896551724,0.421455938697318,0.1724137931034483,0.5363984674329503,,,,,0.3218390804597701,0.3716475095785441,0.4865900383141762,,,0.13793103448275862,,,0.3103448275862069,0.3256704980842912,0.18007662835249044,,,,0.5287356321839081,0.14942528735632185,,,,,,,,,,,,0.6436781609195402,0.3639846743295019,,0.21455938697318008,,37862.0
57,1072,30094,US:30094,7266.666666666667,0.4220183486238532,0.5779816513761468,0.21559633027522937,0.3348623853211009,0.17889908256880732,0.17889908256880732,,0.1513761467889908,0.3623853211009174,,,0.2844036697247706,0.29357798165137616,,0.5229357798165137,,,,,0.5642201834862385,0.45871559633027525,,0.23394495412844035,,,,,0.5412844036697247,0.4541284403669725,0.3073394495412844,,,,0.6880733944954128,0.19266055045871558,,,,,,,,,,,,0.5871559633027523,0.3623853211009174,,0.19266055045871558,,65269.0
58,1073,30096,US:30096,33666.666666666664,0.4851485148514852,0.5247524752475248,0.1316831683168317,0.32673267326732675,0.15841584158415842,0.15247524752475247,,0.15544554455445544,0.26633663366336635,,,0.31683168316831684,0.27920792079207923,0.13861386138613863,0.5544554455445545,,0.061386138613861385,,,0.3108910891089109,0.43564356435643564,0.2940594059405941,0.10990099009900992,0.04554455445544554,0.09801980198019802,0.04455445544554456,0.03564356435643565,0.4257425742574258,0.3960396039603961,0.23069306930693073,0.08316831683168317,,0.047524752475247525,0.613861386138614,0.16534653465346535,0.041584158415841586,,,,,,0.041584158415841586,,,,,0.6336633663366337,0.3346534653465347,,0.18811881188118812,0.08613861386138615,50771.0
59,1074,30097,US:30097,14333.333333333334,0.43488372093023253,0.5488372093023256,0.09069767441860464,0.37906976744186044,0.16511627906976742,0.16046511627906976,,0.10465116279069767,0.3813953488372093,,,0.3581395348837209,0.17209302325581394,0.17209302325581394,0.5209302325581395,,0.09069767441860464,,,0.46744186046511627,0.45581395348837206,0.23720930232558138,0.11860465116279069,,0.09069767441860464,,,0.4255813953488372,0.3813953488372093,0.19302325581395346,,,,0.6255813953488372,0.13488372093023254,,,,,,,,,,,,0.5348837209302325,0.2813953488372093,,0.12325581395348838,0.07674418604651162,99904.0
60,1075,30101,US:30101,20333.333333333332,0.42295081967213116,0.5721311475409837,0.18852459016393444,0.3737704918032787,0.1639344262295082,0.15901639344262297,,0.11475409836065575,0.4557377049180328,,,0.29672131147540987,0.22622950819672133,0.10163934426229508,0.5,,0.10327868852459017,,,0.27704918032786885,0.4295081967213115,0.07704918032786887,0.14754098360655737,0.06885245901639345,0.11475409836065575,,,0.5573770491803279,0.5098360655737705,0.3114754098360656,0.10327868852459017,,0.06885245901639345,0.7213114754098361,0.15901639344262297,,,,,,,,,,,,0.5491803278688525,0.3163934426229508,,0.15081967213114755,0.10327868852459017,83534.0
61,1076,30102,US:30102,8666.666666666666,0.44230769230769235,0.55,0.1807692307692308,0.35000000000000003,0.17692307692307693,0.20192307692307693,,0.1326923076923077,0.4115384615384616,,,0.30000000000000004,0.2653846153846154,0.15000000000000002,0.5346153846153846,,,,,0.5423076923076924,0.45,0.18461538461538463,0.21923076923076926,,0.16153846153846155,,,0.5615384615384617,0.5,0.29615384615384616,,,,0.7346153846153847,0.17884615384615385,,,,,,,,,,,,0.5230769230769231,0.3230769230769231,,0.15384615384615385,,62051.0
62,1077,30103,US:30103,10500.0,0.453968253968254,0.5333333333333333,0.24444444444444444,0.28253968253968254,0.11904761904761904,0.11904761904761904,,0.14285714285714285,0.38095238095238093,,,0.2888888888888889,0.2984126984126984,0.10952380952380952,0.5492063492063493,,,,,0.35555555555555557,0.3650793650793651,,0.15555555555555556,,0.10476190476190476,,,0.5523809523809524,0.4920634920634921,0.33015873015873015,0.11428571428571428,,,0.7047619047619048,0.17777777777777778,,,,,,,,,,,,0.6317460317460317,0.3492063492063492,,0.16507936507936508,,43093.0
63,1078,30104,US:30104,2100.0,0.5714285714285714,0.6190476190476191,,,,,,,,,,,,,0.6190476190476191,,,,,,0.5238095238095238,,,,,,,0.6031746031746033,0.5714285714285714,,,,,0.6984126984126985,,,,,,,,,,,,,0.7142857142857143,0.5714285714285714,,,,55833.0
64,1079,30106,US:30106,10133.333333333334,0.444078947368421,0.5394736842105263,0.2006578947368421,0.29276315789473684,0.15131578947368418,0.14802631578947367,,0.18421052631578946,0.2532894736842105,,,0.2664473684210526,0.3322368421052631,0.11842105263157894,0.5328947368421052,,,,,0.3289473684210526,0.4013157894736842,0.16118421052631576,0.28618421052631576,,0.1282894736842105,,,0.47368421052631576,0.4078947368421052,0.256578947368421,0.14802631578947367,,,0.6348684210526315,0.1644736842105263,,,,,,,,,,,,0.6085526315789473,0.35197368421052627,,0.1875,,47659.0
65,1080,30107,US:30107,8133.333333333333,0.43442622950819676,0.5614754098360656,0.22540983606557377,0.33606557377049184,0.14139344262295084,0.14139344262295084,,,0.4672131147540984,,,0.3073770491803279,0.23770491803278687,,0.5245901639344263,,,,,0.2581967213114754,0.4098360655737705,,0.20901639344262296,,,,,0.6106557377049181,0.5204918032786885,0.2991803278688525,,,,0.7418032786885246,0.16803278688524592,,,,,,,,,,,,0.5737704918032788,0.3442622950819672,,0.15163934426229508,,72695.0
66,1081,30108,US:30108,5133.333333333333,0.4285714285714286,0.5584415584415584,0.2597402597402597,0.28571428571428575,,,,,0.35714285714285715,,,0.27272727272727276,0.3116883116883117,,0.5844155844155845,,,,,0.40259740259740256,0.33116883116883117,,0.2532467532467533,,,,,0.6233766233766234,0.538961038961039,0.37012987012987014,,,,0.7272727272727273,0.2532467532467533,,,,,,,,,,,,0.6493506493506495,0.35714285714285715,,,,38676.0
67,1082,30110,US:30110,10666.666666666666,0.434375,0.575,0.24375000000000002,0.309375,0.12187500000000001,0.12187500000000001,,0.146875,0.4000000000000001,,,0.30000000000000004,0.28437500000000004,0.12187500000000001,0.571875,,,,,0.34687500000000004,0.375,,0.1625,,0.1125,,,0.603125,0.525,0.36562500000000003,0.10312500000000001,,,0.75,0.18125,,,,,,,,,,,,0.659375,0.36875,,0.17500000000000002,,43178.0
68,1083,30113,US:30113,3133.3333333333335,0.44680851063829785,0.5425531914893617,,,,,,,0.4042553191489362,,,,0.39893617021276595,,0.6063829787234042,,,,,0.6382978723404255,0.3829787234042553,,,,,,,0.5638297872340425,0.4787234042553191,0.4148936170212766,,,,0.6808510638297872,,,,,,,,,,,,,0.6382978723404255,0.44680851063829785,,,,42328.0
69,1084,30114,US:30114,28333.333333333332,0.4235294117647059,0.5764705882352942,0.19294117647058825,0.3764705882352941,0.14588235294117646,0.1423529411764706,,0.11411764705882355,0.45882352941176474,,,0.32,0.21058823529411766,0.1011764705882353,0.5176470588235295,,0.09176470588235294,,,0.2635294117647059,0.4470588235294118,0.08588235294117648,0.13411764705882354,0.05176470588235295,0.13529411764705884,0.04235294117647059,,0.5764705882352942,0.49411764705882355,0.3070588235294118,0.08941176470588236,,0.06705882352941177,0.7294117647058824,0.16,,,,,,,,,,,,0.5647058823529412,0.3258823529411765,,0.1388235294117647,0.07764705882352942,66756.0
70,1085,30115,US:30115,21000.0,0.4142857142857143,0.5714285714285714,0.1761904761904762,0.3603174603174603,0.15079365079365079,0.14761904761904762,,0.10952380952380952,0.43650793650793646,,,0.326984126984127,0.19523809523809524,0.1015873015873016,0.5079365079365079,,0.09523809523809523,,,0.2634920634920635,0.4301587301587302,0.06984126984126984,0.12222222222222222,0.05238095238095238,0.10952380952380952,,,0.5396825396825398,0.4634920634920635,0.28095238095238095,0.09682539682539683,,0.06190476190476191,0.7301587301587302,0.15396825396825398,,,,,,,,,,,,0.5714285714285714,0.3126984126984127,,0.13492063492063494,0.07142857142857142,82759.0
71,1086,30116,US:30116,7600.0,0.4298245614035088,0.5657894736842105,0.25,0.32894736842105265,0.15789473684210525,0.15789473684210525,,0.17105263157894737,0.3859649122807018,,,0.3026315789473684,0.29385964912280704,0.14473684210526316,0.5350877192982456,,,,,0.2324561403508772,0.4298245614035088,,0.1513157894736842,,0.14473684210526316,,,0.618421052631579,0.5394736842105263,0.3991228070175439,0.14473684210526316,,,0.7587719298245614,0.15789473684210525,,,,,,,,,,,,0.5833333333333333,0.48026315789473684,,0.17763157894736842,,49179.0
72,1087,30117,US:30117,23000.0,0.41449275362318844,0.5652173913043478,0.20144927536231882,0.3318840579710145,0.11159420289855072,0.10869565217391304,,0.17681159420289855,0.3521739130434783,,,0.30434782608695654,0.2623188405797101,0.09130434782608696,0.5362318840579711,,0.07391304347826087,,,0.3463768115942029,0.3840579710144928,0.06086956521739131,0.1565217391304348,0.06811594202898551,0.13043478260869565,0.05217391304347826,,0.5942028985507246,0.5362318840579711,0.41739130434782606,0.12173913043478261,0.04782608695652174,0.10434782608695652,0.7391304347826086,0.18115942028985507,,,,,,,,,,,,0.6086956521739131,0.3347826086956522,,0.14492753623188406,0.06086956521739131,40228.0
73,1088,30120,US:30120,29000.0,0.43678160919540227,0.5632183908045977,0.23908045977011494,0.3137931034482759,0.12873563218390804,0.1264367816091954,,0.1574712643678161,0.367816091954023,,,0.3057471264367816,0.28160919540229884,0.09655172413793103,0.5287356321839081,,0.056896551724137934,,,0.3160919540229885,0.3954022988505747,0.05172413793103448,0.15402298850574714,0.07586206896551724,0.0954022988505747,,,0.574712643678161,0.4942528735632184,0.33793103448275863,0.10574712643678161,0.041379310344827586,0.07931034482758621,0.7241379310344828,0.17586206896551723,,,,,,,0.039655172413793106,,,,,0.6206896551724138,0.3540229885057471,,0.14942528735632182,0.05517241379310345,54257.0
74,1089,30121,US:30121,9566.666666666666,0.4285714285714286,0.5714285714285715,0.24390243902439027,0.29965156794425085,0.14634146341463417,0.14634146341463417,,0.17421602787456447,0.34494773519163763,,,0.29268292682926833,0.29268292682926833,0.12020905923344949,0.5365853658536586,,,,,0.3170731707317074,0.397212543554007,,0.18118466898954705,,0.1358885017421603,,,0.5888501742160279,0.5087108013937283,0.3658536585365854,0.13066202090592335,,,0.7247386759581882,0.1672473867595819,,,,,,,,,,,,0.578397212543554,0.34494773519163763,,0.14634146341463417,,53614.0
75,1090,30122,US:30122,8366.666666666666,0.47410358565737054,0.5258964143426296,0.20717131474103587,0.302788844621514,0.16334661354581675,0.1593625498007968,,0.18326693227091634,0.2629482071713148,,,0.2669322709163347,0.3426294820717132,0.13745019920318727,0.5498007968127491,,,,,0.3227091633466136,0.41434262948207173,0.14342629482071714,0.17928286852589642,,,,,0.4860557768924303,0.41434262948207173,0.28286852589641437,0.14342629482071714,,,0.6454183266932272,0.17928286852589642,,,,,,,,,,,,0.6294820717131475,0.3705179282868526,,0.1952191235059761,,50905.0
76,1091,30126,US:30126,9500.0,0.48070175438596496,0.5157894736842106,0.16140350877192983,0.29824561403508776,0.14385964912280702,0.15263157894736842,,0.15087719298245614,0.25263157894736843,,,0.27017543859649124,0.3298245614035088,0.14736842105263157,0.5333333333333333,,,,,0.30526315789473685,0.4070175438596491,0.19298245614035087,0.2,,0.12631578947368421,,,0.4,0.3684210526315789,0.22807017543859648,0.11578947368421053,,,0.5684210526315789,0.1543859649122807,,,,,,,,,,,,0.631578947368421,0.35789473684210527,,0.19298245614035087,,71208.0
77,1092,30127,US:30127,18666.666666666668,0.40714285714285714,0.5732142857142857,0.19464285714285715,0.35892857142857143,0.1625,0.15892857142857142,,0.11249999999999999,0.40892857142857136,,,0.2964285714285714,0.2464285714285714,0.13124999999999998,0.4928571428571428,,0.06428571428571428,,,0.21249999999999997,0.43571428571428567,0.08214285714285713,0.12678571428571428,0.06428571428571428,0.09999999999999999,,,0.47678571428571426,0.41607142857142854,0.2517857142857143,0.08214285714285713,,,0.6232142857142857,0.14107142857142857,,,,,,,,,,,,0.5,0.3107142857142857,,0.14642857142857144,0.06964285714285715,76150.0
